original_name,drug_name,dose,form
boric acid soap (weiser) 45 gm,boric acid soap (weiser),0,soap
borsens spray 60 ml,borsens,0,spray
bortezomib-accord 3.5mg powder in vial for i.v. inj.,bortezomib-accord,3.5mg,powder in vial i.v. inj.
bosentadin 125 mg 10 f.c. tabs.,bosentadin,125 mg,tabs.
bosentadin 62.5 mg 10 f.c. tabs.,bosentadin,62.5 mg,tabs.
boston bostofer 30 tabs,boston bostofer,0,tabs
boston cal vitamin syrup 100 ml,boston cal vitamin,0,syrup
boston ferozanta syrup 100 ml,boston ferozanta,0,syrup
boston ivy herb syrup 100 ml,boston ivy herb,0,syrup
boston xiamana9 30 tabs,boston xiamana9,0,tabs
boswellia-atos 30 caps.,boswellia-atos,0,caps.
botanil cream 50 gm,botanil,0,cream
botok vita c skin serum 40 ml,botok vita c skin,0,serum
botox 100 units vial pd. for inj,botox,100 units,vial pd. inj.
botox allergan 100 units vial pd. for inj.,botox allergan,100 units,vial pd. inj.
bovaben 10 sachets,bovaben,0,sachets
bovix 10 sachets,bovix,0,sachets
bowelocare 0.75% oral drops 15 ml,bowelocare,0.75%,oral drops
boxinate 0.4% eye drops 10 ml,boxinate,0.4%,eye drops
bradipect 5 mg 28 f.c. tabs,bradipect,5 mg,tabs
bradipect 7.5 mg 28 f.c. tabs,bradipect,7.5 mg,tabs
bradoral 0.5mg 20 lozenge,bradoral,0.5mg,lozenge
bradozen 0.5mg 20 lozenges,bradozen,0.5mg,lozenges
brain - power 30 cap,brain - power,30 mg,cap
brain vita 20 caps.,brain vita,20 mg,caps
brain-ox 30 mg s.r. 20 caps.,brain-ox,30 mg,caps
brainal 0.02% vial for i.v. inf. (n/a yet),brainal,0.02%,vial
brainomega 120ml syrup,brainomega,0,syrup
bran 500mg 120 tabs.,bran,500mg,tabs
bran 60 caps. (mepaco),bran,60 mg,caps
branca 20 tablet,branca,20 mg,tablet
brand baby lotion 50ml,brand baby lotion,0,lotion
brand intimate wash 120ml,brand intimate wash,0,wash
brand massage spray 60ml,brand massage spray,0,spray
brandaglob syrup 100 ml,brandaglob,0,syrup
brandellium  10 sachets,brandellium,10 mg,sachets
brandino 10 sachets,brandino,10 mg,sachets
brandota 10 sachets,brandota,10 mg,sachets
brano 20 peices,brano,20 mg,peices
brano-lite oint 40 gm,brano-lite,0,oint
branogar oral drops 16 ml,branogar,0,oral drops
branosmine 20 tabs,branosmine,20 mg,tabs
bravamax 200mg 10 tab,bravamax,200mg,tab
bravelle 75 i.u. i.m./s.c. 10 vials,bravelle,75 i.u.,vials
bravodine 10% antiseptic spray 60 ml,bravodine,10%,antiseptic spray
braxone cream 120 gm,braxone,0,cream
braxone cream 60 gm,braxone,0,cream
braytoflex 30 tablets,braytoflex,30 mg,tablets
breathovance nebulizer soln. 20 amp. 2.5ml,breathovance,0,nebulizer soln.
brestto 20 pieces chew. tabs.,brestto,20 mg,chew. tabs.
brett vaginal wash 250 ml,brett vaginal wash,0,vaginal wash
breva d3 10.000 i.u. 30 tabs.,breva d3,10.000 i.u.,tabs
breva d3 50.000 i.u. 4 tabs,breva d3,50.000 i.u.,tabs
brevibloc premixed 10mg/ml 250ml bag,brevibloc premixed,10mg/ml,bag
brevy 2.5mg/5ml syrup 100 ml,brevy,2.5mg/5ml,syrup
brevy 5 mg 10 f.c. tabs.,brevy,5 mg,tabs
brewers yeast 20 tab,brewers yeast,20 mg,tab
brexin 20mg 10 sachet,brexin,20mg,sachet
brexin 20mg 10 tab.,brexin,20mg,tab.
brexpiprazole clavita pharma 1 mg 30 f.c.tabs.,brexpiprazole clavita pharma,1 mg,tabs
brexpiprazole clavita pharma 2 mg 30 f.c.tabs.,brexpiprazole clavita pharma,2 mg,tabs
brexpiprazole clavita pharma 4 mg 30 f.c.tabs.,brexpiprazole clavita pharma,4 mg,tabs
breztri aerosphere 160/9/4.8 mcg 120 doses,breztri aerosphere,160/9/4.8 mcg,inhaler
bricanyl 0.25mg 200 dose inhaler,bricanyl,0.25mg,inhaler
bricanyl 30mg/100ml syrup 120ml,bricanyl,30mg/100ml,syrup
bride cream 60 gm,bride,0,cream
bridgette hair serum 120 ml,bridgette hair serum,0,serum
bridion 200mg/2ml sol. i.v. 10 vials (net price),bridion,200mg/2ml,sol.
bright hirt 30 ml oral drops,bright hirt,0,oral drops
bright liv 20 cap,bright liv,0,cap
brightness whiteninig gel 50 gm,brightness whiteninig,50 gm,gel
brilique 60 mg 56 f.c. tablet,brilique,60 mg,tablet
brilique 90mg 56 f.c. tabs,brilique,90mg,tabs
brilliant 100mg 8 f.c.tab,brilliant,100mg,tab
brilly oral spray 60ml,brilly,60ml,oral spray
brimillergy 0.025% eye drops 7.5 ml,brimillergy,0.025%,eye drops
brimocoma 0.2% eye drops 5 ml,brimocoma,0.2%,eye drops
brimoctoria gel 30 gm,brimoctoria,30 gm,gel
brimodrops eye drops 5 ml,brimodrops,0,eye drops
brimondalous 0.33% topical gel 30 gm,brimondalous,0.33%,topical gel
brimonidine 0.2% eye drops 5 ml,brimonidine,0.2%,eye drops
brimonocond 0.2 % eye dps. 5 ml,brimonocond,0.2 %,eye dps.
brimonocond plus eye drops 5 ml,brimonocond plus,0,eye drops
brimosalm eye drops 5 ml,brimosalm,0,eye drops
brinerdin 30 f.c.tab.,brinerdin,30 mg,tab.
bringo topical lotion 120ml,bringo,120ml,topical lotion
brinomega syrup 120 ml,brinomega,120 ml,syrup
brintellix 10 mg 14 f.c. tab.,brintellix,10 mg,tab.
brintellix 20mg 14 f.c. tab.,brintellix,20mg,tab.
briofem cream 60gm,briofem,60gm,cream
briofem vaginal foam 120ml,briofem,120ml,vaginal foam
bristaflam 1.5% cream 30 gm,bristaflam,1.5%,cream
bristaflam 100 mg 20 f.c.tabs.,bristaflam,100 mg,tabs.
bristaplex massage oint 50 gm,bristaplex,50 gm,massage oint
britalo cream 60 gm,britalo,60 gm,cream
britalo spf 50+ cream 60 gm,britalo spf 50 +,60 gm,cream
brivafutal 100 mg 30 f.c.tabs.,brivafutal,100 mg,tabs.
brivafutal 50 mg 30 f.c.tabs.,brivafutal,50 mg,tabs.
brixtears eye drops 10 ml,brixtears,0,eye drops
bro-zedex syrup 120ml,bro-zedex,120ml,syrup
broadasept 10% vag. douche 120 ml,broadasept,10%,vag. douche
broc 10 sachets,broc,0,sachets
brodrink 10 sachets,brodrink,0,sachets
broleaves syrup 120 ml,broleaves,120 ml,syrup
brolene 0.1% eye drops 10 ml (illegal import),brolene,0.1%,eye drops
bromagar oral drops 15 ml,bromagar,0,oral drops
bromazanil 6mg 10 tabs.,bromazanil,6mg,tabs.
bromed-d 100 i.u./drop oral drops 15 ml,bromed-d,100 i.u./drop,oral drops
bromhexine 4mg/5ml syrup 120ml,bromhexine,4mg/5ml,syrup
bromhexine 8mg 20 tab.,bromhexine,8mg,tab.
bromocriptine 2.5 mg 30 tab,bromocriptine,2.5 mg,tab
bromoflam 0.09% eye drops 5 ml,bromoflam,0.09%,eye drops
bromotemia 2.5mg 15 vag. supp.,bromotemia,2.5mg,vag. supp.
bromurex 2mg/ml 5 amp.,bromurex,2mg/ml,amp.
bromydrin syrup 60 ml,bromydrin,60 ml,syrup
broncal 4mg s.r. 20 caps.,broncal,4mg,caps.
broncal 8mg s.r.20 caps.,broncal,8mg,caps.
broncandes syrup 100 ml,broncandes,100 ml,syrup
broncare syrup 120 ml,broncare,120 ml,syrup
broncasma berna (10 amp),broncasma berna,0,amp
bronchalin 20 tab.,bronchalin,0,tab
bronchi syrup 120 ml,bronchi,120ml,syrup
bronchicum 20 lozenges,bronchicum,0,lozenges
bronchicum elixir 100 ml,bronchicum,100ml,elixir
bronchicum ivy syrup 100 ml,bronchicum ivy,100ml,syrup
bronchinova syrup 100 ml,bronchinova,100ml,syrup
bronchistal syrup120ml,bronchistal,120ml,syrup
broncho syrup 120ml,broncho,120ml,syrup
broncho-vaxom adults 7mg 10 caps,broncho-vaxom,7mg,caps
broncho-vaxom children 3.5mg 10 caps,broncho-vaxom,3.5mg,caps
broncho-vaxom children 3.5mg 10 sachets,broncho-vaxom,3.5mg,sachets
bronchofree 20 caps.,bronchofree,0,caps
broncholase 10mg 20 caps. (cancelled),broncholase,10mg,caps
broncholase syrup 120 ml,broncholase,120ml,syrup
broncholin s 0.5% respirator soln. 30 ml,broncholin s,0.5%,respirator soln
bronchomez 120 ml syrup,bronchomez,120ml,syrup
bronchoneer 30 tab,bronchoneer,0,tab
bronchophane 125ml syrup.,bronchophane,125ml,syrup
bronchopro 15mg/5ml syrup 100ml,bronchopro,15mg/5ml,syrup
bronchopro 7.5mg/ml oral drops 30 ml,bronchopro,7.5mg/ml,oral drops
bronchopro retard 75mg 10 caps.,bronchopro,75mg,caps
bronchopyonair 50 mcg 30 caps. for inh.+inhaler,bronchopyonair,50mcg,caps
bronchopyonair plus 110/50 mcg 30 inh. caps. + inhaler,bronchopyonair,110/50mcg,inh caps
bronchostim 12mcg/dose aerosol,bronchostim,12mcg/dose,aerosol
bronchotec syrup 120ml,bronchotec,120ml,syrup
bronchoterol syrup 120 ml,bronchoterol,120ml,syrup
bronchovent 2mg 20 tab.,bronchovent,2mg,tab
bronchovent syrup 125ml,bronchovent,125ml,syrup
bronchrooz syrup 120 ml,bronchrooz,120ml,syrup
broncoxil syrup 120ml,broncoxil,120ml,syrup
bronex oral drops 15 ml,bronex,15ml,oral drops
bronking syrup 120 ml,bronking,120ml,syrup
bronotrol 2.5mg/5ml syrup 120 ml,bronotrol,2.5mg/5ml,syrup
bronze calcium 100 ml syrup,bronze calcium,100ml,syrup
bropam 3mg 10 tab.,bropam,3mg,tab
brosh collagen cream 60 gm,brosh collagen,60gm,cream
brotern 20 tab,brotern,0,tab
brother care cream 100 gm,brother care,100gm,cream
brovitacan complex 30 f.c.tabs.,brovitacan complex,0,tabs
brovitacan fero 30 caps.,brovitacan fero,0,caps
brovitacan joint 30 f.c.tabs.,brovitacan joint,0,tabs
brovitacan mammy 30 f.c.tabs.,brovitacan mammy,0,tabs
brozedex 100 ml syrup,brozedex,100ml,syrup
brucare cream 30 gm,brucare,30gm,cream
brufemol-n susp. 120 ml,brufemol-n,120ml,susp
brufemol-n susp. 60 ml,brufemol-n,60ml,susp
brufen 100mg/5ml syrup 150ml,brufen,100mg/5ml,syrup
brufen 200mg 30 tab,brufen,200mg,tab
brufen 400mg 30 tab,brufen,400mg,tab
brufen 600mg 10 eff. gr. in sachets,brufen,600mg,eff. gr. in sachets
brufen 600mg 20 eff. gr. in sachets,brufen,600mg,eff. gr. in sachets
brufen 600mg 30 tab,brufen,600mg,tab
brufen cold 20 f.c. tabs.,brufen cold,0,tabs.
brufen flu 10 f.c. tabs.,brufen flu,0,tabs.
brufen flu 20 f.c. tabs.,brufen flu,0,tabs.
brufen flu 60ml susp,brufen flu,60ml,susp
brufen retard 800 mg 20 modified r. f.c.tabs.,brufen retard,800mg,modified r. tabs.
brukinsa 80 mg 120 caps.,brukinsa,80mg,caps.
brun 50g cream,brun,50g,cream
brun cream 30 gm,brun,30gm,cream
bucain ( marcaine ) 0.5% vial 20 ml,bucain ( marcaine ),0.5%,vial
buccazole 2% oral gel 20 gm,buccazole,2%,oral gel
buccazole 20g oral gel,buccazole,20g,oral gel
budecort 200mcg/dose inhaler,budecort,200mcg/dose,inhaler
budecort 400 dp 30 caps+inhaler,budecort,400mg,dp caps+inhaler
budelizer 1mg/2ml 20 susp. amp. for inh.,budelizer,1mg/2ml,susp. amp.
budelizer 400mcg 60 inh. caps. +inhaler device,budelizer,400mcg,inh. caps. +inhaler device
budexan 0.5 mg/2ml 20 susp. amp. for inh,budexan,0.5mg/2ml,susp. amp.
budexan 1 mg/2ml 20 susp. amp. for inh,budexan,1mg/2ml,susp. amp.
buffered c cap,buffered c,0,cap
bufferin 10 coated tab,bufferin,0,coated tab
bumexazole 0.5% vial 100 ml,bumexazole,0.5%,vial
buminate 20% albumin usp solution for i.v. infusion,buminate albumin usp,20%,solution
bupivacaine mylan 20mg/4ml amp.,bupivacaine mylan,20mg/4ml,amp.
burdock 350 mg 50 cap,burdock,350mg,cap
burinex 1 mg 20 tab.,burinex,1mg,tab.
burnasores 0.25% oint. 15 gm,burnasores,0.25%,oint.
burnasores 0.25% oint. 30 gm,burnasores,0.25%,oint.
burnaway 10mg 30 enteric coated tabs.,burnaway,10mg,enteric coated tabs.
burnazin 1% top. cream 20 gm,burnazin,1%,top. cream
burnion gel 50 gm,burnion,50gm,gel
burnoderm h 15 gm cream,burnoderm h,15gm,cream
buscamol 20 f.c.tab.,buscamol,0,tab.
buscamol 5 supp.(n/a),buscamol,0,supp.
buscamol compositum 3 amp,buscamol compositum,0,amp
buscopan 10 mg 20 sugar c.tabs.,buscopan,10mg,sugar c.tabs.
buscopan 10mg 10 supp.,buscopan,10mg,supp.
buscopan 20mg/ml 6 amp.,buscopan,20mg/ml,amp.
buscopan compositum 20 sugar c. tab.,buscopan compositum,0,sugar c. tab.
buscopan compositum 3 amp.,buscopan compositum,0,amp.
buscopan plus 20 f.c.tab.,buscopan plus,0,tab.
buscopan plus 5 adult supp.,buscopan plus,0,adult supp.
buspalex 15mg 24 tabs.,buspalex,15mg,tabs.
buspar 10mg 20 tab.,buspar,10mg,tab.
buspar 15mg 10 dividose tabs.,buspar,15mg,dividose tabs.
butacid 10mg 20 tab,butacid,10mg,tab
butacid 10mg 6supp,butacid,10mg,supp
butacid 20mg/ml 6 i.m./i.v. amp.,butacid,20mg/ml,i.m./i.v. amp.
butaconazole 2% vaginal cream,butaconazole,2%,vaginal cream
butal massage cream 50 gm,butal massage,0,cream
butalin 100mcg/actuation 200 doses,butalin,100mcg/actuation,0
butaline e.r. 7.5mg 30 caps.,butaline e.r.,7.5mg,caps
butaximark 1%15gm cream,butaximark,1%,cream
butoconazole 2% vaginal cream 5 gm,butoconazole,2%,vaginal cream
butoconil 2% vaginal cream 15 gm,butoconil,2%,vaginal cream
butox 5% spray 250 ml,butox,5%,spray
butterfly intimate gel 50 ml,butterfly intimate,0,gel
bx5 cream 60 gm,bx5,0,cream
bye-dan hair shampoo 125 ml,bye-dan hair,0,shampoo
bye-dan hair shampoo 250 ml,bye-dan hair,0,shampoo
byetta 10mcg sol. for inj. prefilled pen,byetta,10mcg,sol.
byetta 5mcg sol. for inj. prefilled pen,byetta,5mcg,sol.
bylcreem anti-dandruff 210 ml green,bylcreem anti-dandruff,0,0
c guard 30 tabs,c guard,0,tabs
c l o vit 10 tab,c l o vit,0,tab
c l o vit 20 tab,c l o vit,0,tab
c vall 10 tablet,c vall,0,tablet
c zinc 30 caps.,c zinc,0,caps
c zinc pharmix 30 tabs.,c zinc pharmix,0,tabs
c-1000 - 100 caps. (now),c-1000,0,caps
c-apex 1000 mg 10 retard tablets,c-apex,1000 mg,retard tablets
c-apex 500 mg 10 tab.,c-apex,500 mg,tab
c-beauty 20 caps.,c-beauty,0,caps
c-cal 1000 (10 tab),c-cal 1000,0,tab
c-mix 20 sachets,c-mix,0,sachets
c-mix plus skin serum 10 vials,c-mix plus skin,0,serum
c-mix skin serum 60 ml,c-mix skin,0,serum
c-mix vitamin c 15% facial wash 250 ml,c-mix vitamin c,15%,facial wash
c-mune 30 capsules,c-mune,0,capsules
c-plus 30 tab,c-plus,0,tab
c-retard + zinc 20 caps.,c-retard + zinc,0,caps
c-retard 500mg 10 caps,c-retard,500mg,caps
c-safe 500 mg 36 caps.,c-safe,500 mg,caps
c-topic face cream 50 ml,c-topic face,0,cream
c-vit drops 10 gm/100 ml drops 15 ml,c-vit,10 gm/100 ml,drops
c-viton 500 mg 20 tab,c-viton,500 mg,tab
c-viton 500 mg 24*10 tab,c-viton,500 mg,tab
c-zinc glob 20 chew. tabs.,c-zinc glob,0,chew. tabs.
c.l.o seas 500 mg 24 cap,c.l.o seas,500 mg,cap
ca atra 10 mg 100 s.g. caps. (illegal import),ca atra,10 mg,s.g. caps.
cabella 21.3mg/10ml syrup 125ml,cabella,21.3mg/10ml,syrup
cabella oral drops 30 ml,cabella,0,oral drops
cabergamoun 0.5 mg 2 tabs.,cabergamoun,0.5 mg,tabs
caberglobe 0.5 mg 2 tabs.,caberglobe,0.5 mg,tabs
cabergolacto 0.5 mg 2 tabs.,cabergolacto,0.5 mg,tabs
cabrostinex 0.5 mg 2 tab.,cabrostinex,0.5 mg,tab
cabrostinex 0.5 mg 8 tabs.,cabrostinex,0.5 mg,tabs
cacirovabone syrup 120 ml,cacirovabone,0,syrup
cad-bon 10 sachets 100 gm,cad-bon,0,sachets
caden 6mg/2ml 6 vials $$,caden,6mg/2ml,vials
cadepro d 400 i.u./ml oral drops 15 ml,cadepro d,400 i.u./ml,oral drops
cadepro oral susp. 120 ml,cadepro,0,oral susp.
cadex 30 tablets,cadex,0,tablets
caduet 10/10 mg 7 f.c. tab.,caduet,10/10 mg,tab.
caduet 5/10mg 7 f.c. tab,caduet,5/10mg,tab
cadyrose vaginal gel 100 ml,cadyrose,0,vaginal gel
cadyrose vaginal gel 200 ml,cadyrose,0,vaginal gel
caelyx 20mg/10ml conc. vial for inf. i.v.,caelyx,20mg/10ml,vial
cafa ds hair cream 120 gm,cafa ds,0,hair cream
cafa hair cream 50 gm,cafa,0,hair cream
cafamol extra 20 tab.,cafamol extra,0,tab.
caffeine 200 mg s.r. 60 caps. (illegal import),caffeine,200 mg,caps.
caffeinospire 10mg/ml sterile oral soln. 3 ml,caffeinospire,10mg/ml,sterile oral soln.
caffeinospire 20mg/ml i.v 3ml vial,caffeinospire,20mg/ml,vial
caftohist 0.25% eye drops 3 ml,caftohist,0.25%,eye drops
cal c vit.10 compr effervesc,cal c vit.,0,compr effervesc
cal dar 30 tabs,cal dar,0,tabs
cal pritto 120 ml syrup,cal pritto,0,syrup
cal- d- vita kalsiyum ve d3 vitamini 10tab,cal- d- vita kalsiyum ve d3 vitamini,0,tab
cal-c-d syrup 100 ml,cal-c-d,0,syrup
cal-d b12 - 5 amp.,cal-d b12,0,amp.
cal-d-b 12 syrup 100 ml,cal-d-b 12,0,syrup
cal-d-mag 30 chocolate pieces,cal-d-mag,0,chocolate pieces
cal-d-marine 30 tabs,cal-d-marine,0,tabs
cal-heparine 5000 i.u. 3 amp,cal-heparine,5000 i.u.,amp
cal-mag 30 f.c. tablets,cal-mag,0,tablets
cal-mag forte syrup 120 ml,cal-mag forte,0,syrup
cal-mag-joint 30 tabs.,cal-mag-joint,0,tabs.
cal-preg 30 f.c. tabs.,cal-preg,0,tabs.
cal-preg d 30 f.c. tabs.,cal-preg d,0,tabs.
cal-vit 20 tab,cal-vit,0,tab
calacalm-z skin lotion 120 ml,calacalm-z,0,skin lotion
caladerm lotion 120 ml,caladerm,0,lotion
caladryl lotion 125 ml,caladryl,0,lotion
calamidine topical lotion 120 ml,calamidine,0,topical lotion
calamine 15% lotion 120 ml,calamine,15%,lotion
calamine baby pinny bunny,calamine baby pinny bunny,0,0
calamine go lotion,calamine go,0,lotion
calamine lotion 120 ml novex,calamine novex,0,lotion
calamine plus lotion 125 ml,calamine plus,0,lotion
calamyl lotion 100 ml,calamyl,0,lotion
calazol cream 20 gm,calazol,0,cream
calbrom syrup 120 ml- 1 gm/5ml,calbrom,1 gm/5ml,syrup
calc i- max 600 mg 500 tab,calc i- max,600 mg,tab
calcao 20 chew. pieces,calcao,0,chew. pieces
calcao plus 10 chew. pieces,calcao plus,0,chew. pieces
calcao plus 20 chew. pieces,calcao plus,0,chew. pieces
calci 1400mg 28 tab,calci,1400mg,tab
calci cho 30 tabs.,calci cho,0,tabs.
advanced vitamin c 90 gummies,advanced vitamin c,90 mg,gummies
advancevela max massage 50gm cream,advancevela max massage,50 gm,cream
advancrib 400 mg 5 f.c. tabs.,advancrib,400 mg,tabs
advanopain 200 mcg 4 sublingual tabs.,advanopain,200 mcg,sublingual tabs
advic cream 50 gm,advic,50 gm,cream
advil 200mg 24 tab,advil,200 mg,tab
advil 20mg suspension,advil,20 mg,suspension
advil cold & sinus 20 cap,advil cold & sinus,20 mg,cap
advil cold and sinus 10 coated caplets,advil cold and sinus,10 mg,coated caplets
advil concetrared drops 15 ml,advil concetrared,15 ml,drops
advil effective medicine 200mg 24 tab,advil effective medicine,200 mg,tab
advil ibuprofen 10 tab,advil ibuprofen,10 mg,tab
advil rhume et sinus 20 tab imp,advil rhume et sinus,20 mg,tab
advipro cough & cold syrup 120ml,advipro cough & cold,120 ml,syrup
advo collagen 7 sachets,advo collagen,7 mg,sachets
advochol 10mg 14 f.c. tabs.,advochol,10 mg,tabs
advochol 10mg 28 f.c. tabs.,advochol,10 mg,tabs
advochol 10mg 7 f.c. tabs. (n/a),advochol,10 mg,tabs
advoctam 4.5 gm pd. for iv inf.,advoctam,4.5 gm,pd
advodmontace 5mg tab,advodmontace,5 mg,tab
advohelix syrup 120 ml,advohelix,120 ml,syrup
advomikacin 500mg/2ml vial,advomikacin,500 mg / 2 ml,vial
advoserc 24 mg 10 tab.,advoserc,24 mg,tab
advotinpo 50 mg 10 caps.,advotinpo,50 mg,caps
advoxin 400 mg 5 f.c. tabs.,advoxin,400 mg,tabs
adwibone 60 tab,adwibone,60 mg,tab
adwiflam 12.5mg infants 5 supp.,adwiflam infants,12.5 mg,supp
adwiflam 25 mg 20 f.c.tab,adwiflam,25 mg,tab
adwiflam 25mg children 5 supp.,adwiflam children,25 mg,supp
adwiflam 50 mg 10 sachets,adwiflam,50 mg,sachets
adwiflam 50mg e.r. 20 caps.,adwiflam,50 mg,er caps
adwiflam 50mg e.r. 30 caps.,adwiflam,50 mg,er caps
adwiflam 75mg 5 supp.,adwiflam,75 mg,supp
adwiflam 75mg/3ml 6 amp.,adwiflam,75 mg / 3 ml,amp
adwiflam emulgel 30 gm,adwiflam,30 gm,emulgel
adwiflam emulgel 50 gm,adwiflam,50 gm,emulgel
adwifloxacen 400 mg 7 f.c. tabs.,adwifloxacen,400 mg,tabs
adwimove topical gel 20 gm,adwimove,20 gm,topical gel
adwimove topical gel 50 gm,adwimove,50 gm,topical gel
adwinerve 500 mcg 20 caps.,adwinerve,500 mcg,caps
adwinerve plus 20 caps.,adwinerve plus,20 mg,caps
adwiprazole 10mg 30 f.c. tab.,adwiprazole,10 mg,tab
adwiprazole 30mg 10 f.c.tab.,adwiprazole,30 mg,tab
adwipril 2mg 10 tab.,adwipril,2 mg,tab
adwipril 4 mg 30 tab.,adwipril,4 mg,tab
adwisept 10% vag. douche 120 ml,adwisept,10 %,vag douche
adwisomn 25 mg 20 cap. (n/a),adwisomn,25 mg,cap
adwistadine 5 mg 30 scored f.c.tabs.,adwistadine,5 mg,scored fc tabs
adwistadine 7.5mg 30 f.c.tabs.,adwistadine,7.5 mg,tabs
adwitine 30 mg 30 caps.,adwitine,30 mg,caps
adwitine 60 mg 30 caps.,adwitine,60 mg,caps
adwivalsar 160mg 30 scored f.c. tabs.,adwivalsar,160 mg,tabs
adwivalsar-co 160/12.5mg 10 scored f.c.tab.,adwivalsar-co,160/12.5 mg,tab
adwivalsar-co 160/25mg 10 scored f.c. tab.,adwivalsar-co,160/25 mg,tab
adwivit syrup 120 ml,adwivit,120 ml,syrup
aerius 5 mg 20 f.c.tabs.,aerius,5 mg,tabs
aerolin 100mcg/dose inhaler,aerolin,100 mcg/dose,inhaler
aeromax- hp (eas) 90 cap,aeromax- hp,90 mg,cap
aerotropa nebulizer soln. 10 amp. 2.5ml,aerotropa nebulizer soln,2.5 ml,amp
aerotropa nebulizer soln. 20 amp. 2.5ml,aerotropa nebulizer soln,2.5 ml,amp
aerrane 100% liquid for inhalation (hospitals price),aerrane,100 %,liquid
aesica-bone 30 tab,aesica-bone,30 mg,tab
aethoxysklerol 2% 5 amp. (illegal import),aethoxysklerol,2 %,amp
aethoxysklerol 3% 5 amp,aethoxysklerol,3 %,amp
afinitor 10 mg 30 tabs.,afinitor,10 mg,tabs
afinitor 5 mg 30 tabs.,afinitor,5 mg,tabs
afri medical enema,afri medical,Null,enema
african mango 1000mg 20 caps,african mango,1000 mg,caps
afrin 0.05% nasal spray 20 ml,afrin,0.05 %,nasal spray
afrin adult 0.5mg/ml nasal drops 10 ml,afrin adult,0.5 mg/ml,nasal drops
afrin pediatric 0.25mg/ml nasal drops 10 ml(n/a),afrin pediatric,0.25 mg/ml,nasal drops
afromed 30 caps.,afromed,30 mg,caps
aftamed oral gel junior 15ml,aftamed junior,15 ml,oral gel
aftamed oral mouth wash 150ml,aftamed,150 ml,oral mouth wash
aftamed oral spray 20ml,aftamed,20 ml,oral spray
aftamed shield oral gel 10ml,aftamed shield,10 ml,oral gel
after meals 20 caps.,after meals,20 mg,caps
after meals 30 caps.,after meals,30 mg,caps
agar oral drop,agar,Null,oral drop
agario 10 sachets,agario,10 mg,sachets
agarval 10sachets,agarval,10 mg,sachets
agastina 120 ml syrup,agastina,120 ml,syrup
age-less cream 50 gm,age-less,50 gm,cream
ageal anti-aging rich cream 50 ml,ageal anti-aging rich,50 ml,cream
ageal eye contour cream 15 ml,ageal eye contour,15 ml,cream
agera acne cream 50 gm,agera acne,50 gm,cream
agera acne facial cleanser 150 ml,agera acne facial,150 ml,cleanser
agera whitening cream 50 gm,agera whitening,50 gm,cream
agera whitening facial cleanser 150 ml,agera whitening facial,150 ml,cleanser
aggrastat 12.5mg/50ml i.v. infusion,aggrastat,12.5 mg/50 ml,i.v. infusion
aggrex 250mg 20 tab.,aggrex,250 mg,tab
aggrex 75mg 60 tabs.,aggrex,75 mg,tabs
agiolax 12 granules in sachets,agiolax,12 mg,granules in sachets
agnatix syrup 60 ml,agnatix,60 ml,syrup
agnucaston 20 mg 30 f.c.tabs,agnucaston,20 mg,tabs
agovald 25mg 21 f.c. tabs,agovald,25 mg,tabs
